স্থল পরিবহন ওকল্যান্ড,O O B-city_name
Milwaukee এবং Orlando মধ্যে আমার সব দৈনন্দিন ফ্লাইট দেখান,B-fromloc.city_name O B-toloc.city_name O O O O O O
সোমবার সকাল 10 টা থেকে কানসাস শহর থেকে আটলান্টা পর্যন্ত কি ফ্লাইট আসে,B-arrive_date.day_name O B-arrive_time.time O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O O
কোন ফ্লাইট ডালাস জন্য ফিলাডেলফিয়া ছাড়ুন এবং আমেরিকান এয়ারলাইনস উপর দুপুর আগে প্রস্থান,O O B-toloc.city_name O B-fromloc.city_name O O B-airline_name I-airline_name O B-depart_time.time B-depart_time.time_relative O
শুক্রবার নিউ ইয়র্ক থেকে মিয়ামি উড়ে যে বিমান সংস্থা,B-depart_date.day_name B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O O
সন্ধ্যা 9 টা পর মহাদেশে রবিবার সিয়াটেল ছেড়ে কোন ফ্লাইট চলে,O B-depart_time.time O B-depart_time.time_relative O B-depart_date.day_name B-fromloc.city_name O O O O
ওয়াশিংটনের থেকে সান ফ্রান্সিস্কো থেকে শুক্রবারে সর্বকালের সেরা ফ্লাইট যা ব্রেকফাস্ট সরবরাহ করে,O O O I-toloc.city_name O O O O O O B-meal_description O O
আপনি অ্যাললান থেকে ফিলাডেলফিয়া থেকে সকালের খাবার পরিবেশন করছেন কি,O O O B-toloc.city_name O O O O O O
আমি পিটসবার্গ থেকে আটলান্টা ফ্লাইট দেখতে চাই,O B-fromloc.city_name O B-toloc.city_name O O O
বোস্টন থেকে পিটসবার্গে কিউ ভাড়াগুলি দিয়ে কি ফ্লাইটগুলি পাওয়া যায়,B-fromloc.city_name O B-toloc.city_name O O O O O O O
মিলওয়াকি বিমানবন্দর থেকে শহরের কেন্দ্রস্থল পর্যন্ত স্থল পরিবহন আছে,B-airport_name I-airport_name O O O O O O O
নিউ ইয়র্ক থেকে পিটসবার্গ থেকে ফ্লাইট,O O O B-fromloc.city_name O O
আমি বোস্টন এবং সান ফ্রান্সিস্কো মধ্যে যেতে চান,O B-fromloc.city_name O O I-toloc.city_name O O O
আমেরিকান জন্য আটলান্টা থেকে প্রস্থান প্রদর্শন,B-airline_name O B-fromloc.city_name O O O
আমাকে ডালাস থেকে বেল্টিমোর আগস্ট তৃতীয় পর্যন্ত পাওয়া ফ্লাইটগুলি দেখান,O B-fromloc.city_name O O B-depart_date.month_name B-depart_date.day_number O O O O
বৃহস্পতিবার সকালে ফ্রান্সডেলফিয়া থেকে সান ফ্রান্সিস্কো থেকে আমার ভাড়া দেখান,B-depart_date.day_name O O O O I-toloc.city_name O O O O
পিটারসবার থেকে নিউয়ার ফ্লাইট বার তালিকা করুন,O O O B-flight_time I-flight_time O O
ডালাস এয়ারপোর্ট থেকে শহর কত দূরে,B-fromloc.city_name O O O O O
সাধারণ মিচেল আন্তর্জাতিক কোন শহরের জমি থেকে কি ফ্লাইট,B-toloc.airport_name I-toloc.airport_name I-toloc.airport_name O O O O O O
সান ফ্রান্সিস্কো জন্য আমাকে স্থল পরিবহন তথ্য প্রদর্শন,O I-city_name O O O O O O
আপনি বোস্টন থেকে সান ফ্রান্সিস্কো থেকে প্রসঙ্গ ভাড়া পেতে পারেন,O B-fromloc.city_name O O I-toloc.city_name O O O O O
সান ফ্রান্সিসকো এয়ারপোর্ট সম্পর্কিত তথ্য তালিকা দয়া করে,O I-airport_name I-airport_name O O O O O
শনিবার বা রবিবার আমেরিকান এয়ারলাইন্সে মিলওয়াকি এবং ফিনিক্সের মধ্যে ফ্লাইটগুলি দেখান,B-depart_date.day_name B-or B-depart_date.day_name B-airline_name I-airline_name B-fromloc.city_name O B-toloc.city_name O O O
আমি ড্যানভার থেকে বেলটিমোর প্রথম ফ্লাইট ফ্লাইট চাই,O B-fromloc.city_name O O O O O O
Denver বিমানবন্দরের নাম কি,B-airport_name I-airport_name O O
সাধারণ Mitchell বিমানবন্দরে সব takeoffs এবং ল্যান্ডিং তালিকা,B-airport_name I-airport_name O O O O O O
আমাকে denver থেকে বেল্টিমোর মধ্যে দুপুর প্রায় আগমনের ফ্লাইট প্রদর্শন,O B-fromloc.city_name O O O B-arrive_time.time O O O O
মঙ্গলবার আমি ডেট্রয়েট থেকে সেন্ট একটি ফ্লাইট খুঁজে পেতে চাই। পিটারসবার্গ 10 টা আগে যে আসে,B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O O O O O I-toloc.city_name B-arrive_time.time O B-arrive_time.time_relative O O
আমি আগামীকাল কানসাস শহরের থেকে সকালের দিকে নিউক্লায় একটি ফ্লাইট চাই,O B-depart_date.today_relative B-fromloc.city_name I-fromloc.city_name O B-depart_time.period_of_day O O O O O
ফিলাডেলফিয়া থেকে সান ফ্রান্সিস্কোতে ফ্লাইটগুলি তালিকাভুক্ত করুন যা ডালাসের একটি লেওওভার রয়েছে,B-fromloc.city_name O O O O O O O B-stoploc.city_name O O O
এখন আমার ফ্লাইটটি ছেড়ে যাওয়ার ফ্লাইটের দরকার নেই এবং আগামী সোমবার দুপুর ২ টা পর্যন্ত ডেনভারে পৌঁছাতে হবে,O O O O O O O O O O B-arrive_date.day_name O O O O B-toloc.city_name O O
সান জোসে থেকে সেন্ট থেকে ফ্লাইট। পল,O I-fromloc.city_name O B-toloc.city_name O O I-toloc.city_name
আমি আটলান্টা থেকে ওয়াশিংটন ডিসি ফ্লাইটে তথ্য চাই বুধবার বিকেলে 4 টা পরে ফ্লাইট সম্পর্কে তথ্য দিতে,O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O O O B-depart_date.day_name O B-depart_time.time O O O O O O
পিটসবার্গ জন্য স্থল পরিবহন প্রদর্শন,B-city_name O O O O
বুস্টন থেকে পিটসবার্গে সকালে প্রথমতম ফ্লাইট কী?,O O B-toloc.city_name O O O O
অ্যাটলান্টা থেকে ফিলাডেলফিয়া সকাল ফ্লাইট,B-fromloc.city_name O B-toloc.city_name B-depart_time.period_of_day O
পিটসবার্গ থেকে আটলান্টা পর্যন্ত সস্তা ফ্লাইটগুলি কী?,B-fromloc.city_name O B-toloc.city_name O O O O
সান ফ্রান্সিস্কো থেকে পিটসবার্গ সকালে ফ্লাইট দেখান,O I-fromloc.city_name O B-toloc.city_name O O O
আগামী বৃহস্পতিবার বিকেল সাড়ে 7 টায় চিকগো থেকে কানসাস শহরের ফ্লাইটের জন্য প্রথম শ্রেণীর এবং কোচ ভাড়াগুলি কী,O B-arrive_date.day_name O O B-arrive_time.time O O O B-toloc.city_name I-toloc.city_name O O O I-class_type O B-class_type O O
সোমবার সকাল 8 টা থেকে সন্ধ্যা 7 টার দিকে ডালাস থেকে পিটসবার্গ পর্যন্ত সব ফ্লাইট দেখান,B-depart_date.day_name O B-depart_time.time O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O
আমি বোস্টন থেকে denver পেতে পারেন সস্তা প্রসঙ্গ এক উপায় ভাড়া খুঁজুন,O B-fromloc.city_name O B-toloc.city_name O O O O B-round_trip O O O
শুক্রবার বিকেলে আটলান্টা থেকে ফ্লাইট দেখান,B-depart_date.day_name O B-fromloc.city_name O O O
সান ফ্রান্সিস্কো থেকে boston থেকে প্রসঙ্গতম ফ্লাইট কি,O I-fromloc.city_name O B-toloc.city_name O O O O
বোস্টন থেকে পিটসবার্গে ফ্লাইট বার তালিকা করুন,B-fromloc.city_name O B-toloc.city_name B-flight_time I-flight_time O O
ওয়াশিংটনের ডিসি এবং সান ফ্রান্সিস্কোয়ার মাঝামাঝি 8 মিনিটে বিমানের মধ্যে একটি ফ্লাইট আছে,O B-fromloc.state_code O O O O B-depart_time.time O O O O O O
আমাকে আগামীকাল ছেড়ে চলে যাবেন এবং বুস্টন পৌঁছে Pittsburgh থেকে সব ফ্লাইট প্রদর্শন,O B-depart_date.today_relative O O O O O O B-fromloc.city_name O O O O
একটি 72s কত আসন,O B-aircraft_code O O
ভাড়া কোড অধীন FN কি মানে,O O O B-fare_basis_code O O
সমস্ত বিমানবন্দর পৌঁছানোর Pittsburgh প্রস্থান,O O O B-fromloc.city_name O
পিটসবার্গ থেকে ফিলাডেলফিয়া থেকে 7 টা পর্যন্ত কি ফ্লাইট চলে,B-fromloc.city_name O B-toloc.city_name O B-depart_time.time O O O O O
ফিলাডেলফিয়া থেকে সান ফ্রান্সিস্কো থেকে ফ্লাইট দেখান,B-fromloc.city_name O O I-toloc.city_name O O O
কোন ফ্লাইট শিকাগো ছাড়বে এবং আগামী মঙ্গলবার সন্ধ্যা 6 টার দিকে ডেট্রয়েটে আসবে,O O B-fromloc.city_name O O O B-arrive_date.day_name O B-arrive_time.time O O B-toloc.city_name O
ইউনাইটেড এয়ারলাইন্সের বোস্টন থেকে ওকল্যান্ড থেকে উড়ে যাওয়ার জন্য এটি কী খরচ করে?,B-airline_name I-airline_name B-fromloc.city_name O B-toloc.city_name O O O O O O O O
ওয়াশিংটন থেকে montreal থেকে একটি ফ্লাইট কত,B-fromloc.city_name O B-toloc.city_name O O O O
বাল্টিমোর বিমানবন্দরে উপলব্ধ লিমোজিন সেবা আছে,B-airport_name O O O O O
ন্যাশভিল থেকে টাকোমা থেকে পরবর্তী দুই দিনে সকালে ফ্লাইট কি,B-fromloc.city_name O B-toloc.city_name O B-depart_date.date_relative O O O O O
শুক্রবার ওয়াশিংটন যাচ্ছে সান ফ্রান্সিস্কো যাব শেষ ফ্লাইট কি,B-depart_date.day_name B-toloc.city_name O O I-fromloc.city_name O O O O
প্রথম মঙ্গলবার অক্টোবর ডালাস থেকে সান ফ্রান্সিস্কো ফ্লাইট কি,O B-depart_date.day_name B-depart_date.month_name B-fromloc.city_name O O I-toloc.city_name O O
ইউনিট বিমানবন্দর বোস্টন থেকে ডালাস দুর্গ মূল্য ফ্লাইট,O O B-fromloc.city_name O B-toloc.city_name O O O
শুক্রবার রাতে বার্টিমোর থেকে সান ফ্রান্সিস্কো থেকে ফ্লাইট সময়সূচী তালিকা করুন,B-depart_date.day_name O O O O I-toloc.city_name O B-flight_time I-flight_time O O
সোমবার কানসাস শহর থেকে Cleveland থেকে ফ্লাইট,B-depart_date.day_name B-toloc.city_name I-toloc.city_name O B-fromloc.city_name O O
আমি বোস্টন থেকে অরল্যান্ডো পর্যন্ত যে একটি ফ্লাইট খুজে বের করতে চাই তা আমি নিউ ইয়র্কের স্টপ পেতে চাই এবং আমি একটি ফ্লাইট চাই যা ব্রেকফাস্ট সরবরাহ করে,O B-fromloc.city_name O B-toloc.city_name O O O O O O O O O O B-stoploc.city_name O O O O O O O O O O B-meal_description O O
Atlanta থেকে পিটসবার্গ সর্বনিম্ন এক উপায় ভাড়া কি,B-fromloc.city_name O B-toloc.city_name O B-round_trip O O O
ঠিক আছে এবং তারপর পিটসবার্গ থেকে আমি চতুর্থ সেপ্টেম্বর আটলান্টা ভ্রমণ করতে চাই,O O O O B-fromloc.city_name O O B-depart_date.day_number B-depart_date.month_name B-toloc.city_name O O O
কি ফ্লাইট পরের বুধবার 8 বাজে পর Pittsburgh থেকে Baltimore যেতে,O O B-depart_date.date_relative B-depart_date.day_name B-depart_time.time O B-depart_time.time_relative B-fromloc.city_name O B-toloc.city_name O
এটি লিমোজিন দ্বারা আটলান্টা বিমানবন্দর থেকে ডাউনটাউন পেতে কত খরচ হয়,O O O B-fromloc.airport_name I-fromloc.airport_name O O O O O O
আমি বোস্টন থেকে সান ফ্রান্সিস্কো থেকে উড়ে যেতে চাই,O B-fromloc.city_name O O I-toloc.city_name O O O O
আমাকে পিটসবার্গ থেকে সান ফ্রান্সিস্কো পর্যন্ত বিমানবন্দরটি দেখান,O B-fromloc.city_name O O I-toloc.city_name O O O
সেন্ট থেকে জুন eleventh কোন ফ্লাইট আছে। পেটারসবার্গ মিলওয়াকি,B-fromloc.city_name O B-depart_date.month_name B-depart_date.day_number O O O I-fromloc.city_name B-toloc.city_name
এইচপি কি,B-airline_code O
আমাকে সিপি ব্যবহার করে বিমানের ধরন দেখান,O B-airline_code O O O O O
রবিবার সান ফ্রান্সিস্কো থেকে পিটসবার্গ থেকে ফ্লাইট দেখান,B-depart_date.day_name O I-toloc.city_name O B-fromloc.city_name O O O
বিমানটি কি ধরনের বিমানটি আটলান্টা থেকে ডেনভারে 6 টা আগে উড়ে যায়,O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time O B-depart_time.time_relative O O
আপনি মেক্সিকো থেকে Milwaukee সব ফ্লাইট তালিকা করতে পারেন,O O O B-toloc.city_name O O O O O
ডুভার থেকে সান ফ্রান্সিস্কো থেকে সব ফ্লাইট আগস্ট সাত প্রদর্শিত,O O O I-toloc.city_name O O O B-depart_date.month_name B-depart_date.day_number O
বোস্টন এবং সান ফ্রান্সিস্কো মধ্যে সবচেয়ে ব্যয়বহুল প্রথম শ্রেণীর টিকেট কি,B-fromloc.city_name O O I-toloc.city_name O B-cost_relative I-cost_relative O I-class_type O O
পুইটসবার থেকে বেল্টিমোরের ফ্লাইটগুলি জুলাই পঞ্চম পঞ্চম 1991 সালের যাত্রীদের মধ্যে সবচেয়ে কম সংখ্যক যাত্রী বহন করে,O O O O B-depart_date.month_name I-depart_date.day_number O B-depart_date.year O O O O O O O O O
আমাকে 6 টা পরে বালিমোরের সব ফ্লাইট দেখাও,O B-depart_time.time O O O O O O
এয়ারলাইন্স থেকে বেল্টিমোর যা বিমান চালায়,O O O O O O
ভাড়া কোড qo মানে কি,O O B-fare_basis_code O O
আমাকে বেল্টিমোর থেকে ডালাস ফ্লাইট দেখান,O O O B-toloc.city_name O O
সংক্ষেপে সহ মানে কি,O O O O
আপনি Milwaukee এবং Chicago মধ্যে সব ফ্লাইট তালিকা করতে পারেন,O B-fromloc.city_name O B-toloc.city_name O O O O O O
416 ডলারের বিমানের জন্য পিটসবার্গ থেকে আটলান্টা ফ্লাইটগুলিতে বায়ু বিধিনিষেধ কি?,B-fare_amount O O O B-fromloc.city_name O B-toloc.city_name O O O O
সোমবার রাতে পিটসবার্গ থেকে লস এঞ্জেলিস থেকে শেষ ননস্টপ ফ্লাইট,B-arrive_date.day_name O B-toloc.city_name O O O O O B-flight_stop O
বোস্টন থেকে সান ফ্রান্সিস্কো পর্যন্ত প্রথমতম ফ্লাইট কী?,B-fromloc.city_name O O I-toloc.city_name O O O O
আমি প্রথম মহাদেশীয় বিমানের জুনে শিকাগো থেকে সিয়াটেলের প্রথম সকালে ফ্লাইটটি চাই,O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name O O O O
পিটসবার্গ থেকে সান ফ্রান্সিস্কো পর্যন্ত রাউন্ড ট্রিপের দাম কত হবে?,B-fromloc.city_name O O I-toloc.city_name O B-round_trip I-round_trip O O O
আমাকে ডালাস থেকে বেল্টিমোর ফ্লাইট দেখান,O B-fromloc.city_name O O O O
আমাকে বেল্টিমোর থেকে পিটসবার্গে ফ্লাইট দিন,O O O B-toloc.city_name O O
চার্লোট থেকে লঞ্চ সময় পরে পৌঁছানোর দীর্ঘ সৈকত থেকে ফ্লাইট তালিকা দয়া করে,B-fromloc.city_name O O I-arrive_time.period_of_day O O B-toloc.city_name I-toloc.city_name O O O O O
কি ফ্লাইট সেপ্টেম্বর সেপ্টেম্বরে ফিলাডেলফিয়া এবং Denver মধ্যে উপলব্ধ,O O B-depart_date.month_name O B-fromloc.city_name O B-toloc.city_name O O
বোস্টন থেকে ওকল্যান্ড থেকে 2 টা অবধি বিমান ছাড়ার সময় কি ধরণের,B-fromloc.city_name O B-toloc.city_name O B-depart_time.time O O O O O O O
আমি বোস্টন থেকে সান ফ্রান্সিস্কো পর্যন্ত সস্তা ফ্লাইটটি চাই,O B-fromloc.city_name O O I-toloc.city_name O O O O
বোস্টন থেকে যে কোনও ফ্লাইট বন্ধ থাকে ওকল্যান্ড,B-fromloc.city_name O O O O O O B-toloc.city_name
আমি বুধবার পিটসবার্গ থেকে বোস্টন পর্যন্ত একটি ফ্লাইট খুজে বের করতে চাই এবং আমাকে বোস্টনতে থাকতে হবে তাই আমি এখানে 11 টা থেকে কোনও ফ্লাইট চাই না।,O B-depart_date.day_name B-fromloc.city_name O B-toloc.city_name O O O O O O O O O O O O O O O O O O O O O B-depart_time.time_relative
আমি ওয়াশিংটন থেকে দুর্ঘটনায় ফ্লাইটে তথ্য প্রয়োজন,O B-fromloc.city_name O O O O O
আপনি কি আমাকে বলতে পারেন Baltimore থেকে ডালাস কি ফ্লাইট আপনি,O O O O O B-fromloc.city_name O B-toloc.city_name O O O
ফিলাডেলফিয়া মধ্যে স্থল পরিবহন সেবা কি কি,B-city_name O O O O O O
আমাকে বেল্টিমোর থেকে ফ্লাইট দিতে হবে যা প্রথম শ্রেণির প্রস্তাবিত ইউনাইটেডের ডেনভারে,O O O O O O O O O O B-airline_name B-toloc.city_name
আমেরিকান এয়ারলাইনস পিটসবার্গ থেকে আটলান্টা থেকে একটি ফ্লাইট আছে,B-airline_name I-airline_name B-fromloc.city_name O B-toloc.city_name O O O O
আটলান্টা থেকে ডালাস রাউন্ড ট্রিপের সব ফ্লাইট এবং ভাড়া 1২00 ডলারের কম 1100 ডলারের পরে,B-fromloc.city_name O B-toloc.city_name B-round_trip I-round_trip O O O O O O O B-fare_amount O O
Denver থেকে বেল্টিমোর ফ্লাইট তালিকা,B-fromloc.city_name O O O O
আমি বিশ সপ্তম বা বিশের অষ্টম তারিখে ইন্ডিয়ানাপলিস এবং অরল্যান্ডোর মধ্যে বৃত্তাকার ভ্রমণের একটি তালিকা পছন্দ করি,O B-depart_date.day_number I-depart_date.day_number B-or O I-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name O B-round_trip O O O O O
আমি ড্যানভার থেকে আটলান্টা ফেরত ফ্লাইট প্রয়োজন,O B-fromloc.city_name O B-toloc.city_name O O O
আমি burbank থেকে tacoma ওয়াশিংটন একটি ফ্লাইট চাই,O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name O O O
ওয়াটলটন থেকে আটলান্টা থেকে কি ফ্লাইট,O O B-fromloc.city_name O O O
মঙ্গলবার এবং বৃহস্পতিবার Baltimore থেকে Atlanta থেকে সব ফ্লাইট তালিকা দয়া করে,O O B-depart_date.day_name B-toloc.city_name O B-fromloc.city_name O O O O O O
ওয়াশিংটন এবং বোস্টন মধ্যে সর্বশেষ ফ্লাইট কি,B-fromloc.city_name O B-toloc.city_name O O O O
নিষেধাজ্ঞা ap 57 ব্যাখ্যা,O B-restriction_code I-restriction_code O
বাল্টিমোর থেকে ওকল্যান্ড থেকে সর্বশেষ ফ্লাইটটি দয়া করে এবং আমি তার সাথে একটি খাবার চাই,B-fromloc.city_name O B-toloc.city_name O O O O O O O O O O O O
বস্টন থেকে সান ফ্রান্সিস্কো পর্যন্ত প্রথম 1992 সালের জানুয়ারীতে ফ্লাইটগুলি কী,B-fromloc.city_name O O I-toloc.city_name O O B-depart_date.year O O O O
নভেম্বর নভেম্বর তারিখে ফ্লাইট বোস্টন এবং denver মধ্যে উপলব্ধ কি,B-depart_date.month_name O O O B-fromloc.city_name O B-toloc.city_name O O O
নিউ ইয়র্ক থেকে লাস ভেগাস রবিবার ননস্টপ ফ্লাইটগুলি তালিকাভুক্ত করুন এবং মেমফিস থেকে লাস ভেগাস পর্যন্ত রবিবার ননস্টপ ফ্লাইটগুলি তালিকা করুন,B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-arrive_date.day_name B-flight_stop O O O O B-fromloc.city_name O O O O O O O O O
ডালাস থেকে আমেরিকা ও ডেল্টা এয়ারলাইন্সের ফ্লাইটগুলির তালিকা দেখান,B-fromloc.city_name O O O B-airline_name I-airline_name O O O
আমাদের জন্য কি দাঁড়ানো,O O O O
আপনি ফিনিক্স থেকে denver সব সপ্তাহে ফ্লাইট প্রদর্শন করতে পারে,O B-fromloc.city_name O B-toloc.city_name O O O O O O
আমাকে সব ইউনিট এয়ারলাইনস প্রথম শ্রেণীর ফ্লাইট দেখান,O O O I-airline_name O I-class_type O O
এইচপি কি,B-airline_code O
মিলওয়াকি থেকে সান ফ্রান্সিস্কো রাউন্ড ট্রিপ থেকে প্রথম শ্রেণীর টিকিটের মূল্য কত,B-fromloc.city_name O O I-toloc.city_name B-round_trip I-round_trip O O I-class_type O O O
ফিলাডেলফিয়া থেকে সান ফ্রান্সিস্কো থেকে ডেল্টা একটি ফ্লাইট খুঁজে,B-fromloc.city_name O O I-toloc.city_name O B-airline_name O O O
আমি অ্যারল্যান্ডো থেকে ক্লাইভল্যান্ড থেকে ফ্লাইট নাম্বারটি আমাদের বাতাসে খুঁজে বের করার চেষ্টা করছি এবং এটি প্রায় 10 টা নাগাদ আসে,O O O B-toloc.city_name O O O O O O O O O O O O O B-arrive_time.time O O O
আগামীকাল ডালাস থেকে বোস্টন ফ্লাইট খরচ কি,B-depart_date.today_relative B-fromloc.city_name O B-toloc.city_name O O O
কি ফ্লাইট ফিলিপেলফিয়া থেকে ডলাস এটলান্টা মাধ্যমে যান,O O O O B-toloc.city_name B-stoploc.city_name O O
বোস্টন এবং ওয়াশিংটন মধ্যে প্রসঙ্গ প্রসঙ্গে ভ্রমণের ভাড়া কি,B-fromloc.city_name O B-toloc.city_name O O O O O O
জুলাই আট ডালাস এবং পিটসবার্গ মধ্যে ফ্লাইট কি,B-depart_date.month_name B-depart_date.day_number B-fromloc.city_name O B-toloc.city_name O O O
বৃহস্পতিবার সকালে মিলওয়াকি থেকে অরল্যান্ডো পর্যন্ত ফ্লাইটগুলি দেখান,B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O O O
বোস্টন থেকে ডালাস কি ফ্লাইট পাওয়া যায়,B-fromloc.city_name O B-toloc.city_name O O O O
আমি 838 এ বোস্টন ছেড়ে চলে যেতে চাই,O B-depart_time.time O B-fromloc.city_name O O O O
দয়া করে আমাকে এটলান্ট থেকে ডেনভারে উড়তে ব্যবহৃত বিমানের ধরনটি দিন,O O O O O B-toloc.city_name O O O O O
আপনি আমাকে মঙ্গলবার রাতে আটলান্টা থেকে ডালাস থেকে ফ্লাইট প্রদর্শন করতে পারেন,O O B-depart_date.day_name O B-toloc.city_name O B-fromloc.city_name O O O O O
আটলান্টা বিমানবন্দর থেকে downtown এটলান্টা স্থল পরিবহন আছে,B-toloc.city_name I-fromloc.airport_name O O O O O O
বোস্টন বিমানবন্দরে উপলব্ধ কোন লিমোজিন বা ট্যাক্সি পরিষেবা আছে,B-airport_name O O O O B-or B-transport_type O O
পূর্ব ফ্লাইটে আটলান্টা থেকে ডেনভারে উড়ন্ত 825 উড়োজাহাজটি কীভাবে 555 এ ছাড়লে ফ্লাইটে কোন ধরণের বিমান ব্যবহার করা হয় তা আপনি আমাকে বলতে পারবেন,O O B-fromloc.city_name O B-toloc.city_name O B-flight_number O O B-depart_time.time O O O O O O O O O O O O O O
আমি বিমানবন্দর থেকে টাকোমায় ডাউনটাউন থেকে কিভাবে পেতে পারি,O O O B-toloc.city_name O O O O O
চার্লোট এবং বাল্টিমোরের মধ্যে মঙ্গলবার সকালে ফ্লাইট,B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O O
আমাকে আটলান্টা থেকে ওয়াশিংটনে ফ্লাইট দেখান,O B-fromloc.city_name O O O O
আমাকে আটলান্টা থেকে সান ফ্রান্সিস্কো থেকে সব ফ্লাইট দেখান যা আগামীকাল বিকেলে 5 টার পর আটলান্টা ছাড়বে,O B-fromloc.city_name O O I-toloc.city_name O O O O O B-depart_date.today_relative O B-depart_time.time O B-depart_time.time_relative O O
ড্যানভার থেকে ফিলাডেলফিয়া থেকে 1000 ডলারেরও কম ভ্রমণের ভাড়া,B-fromloc.city_name O B-toloc.city_name O B-fare_amount O O O O
আমি মিলাউইকি থেকে অরল্যান্ডো থেকে বুধবার সন্ধ্যায় উড়ে যেতে চাই,O O O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O O O
ফিলাডেলফিয়া এবং পিটসবার্গের মধ্যে আমাদের কতজন প্রতিদিন বিমান বিমান আছে,B-fromloc.city_name O B-toloc.city_name O O O O O O O
আমাকে নিউ ইয়র্ক থেকে মিলওয়াকি পর্যন্ত সমস্ত উত্তর-পশ্চিম ফ্লাইট দেখান যা 720 মিনিটে চলে যায়,O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-airline_name O O O B-depart_time.time O O O
আটলান্টা বিমানবন্দরে আটলান্টা শহরে যাওয়ার জন্য কতক্ষণ সময় লাগে?,B-toloc.city_name O O O O O O O O
Atlanta এবং denver মধ্যে উড়ে সবচেয়ে সস্তা উপায় কি,B-fromloc.city_name O B-toloc.city_name O O O O O O
সোমবার সকাল থেকে লা থেকে নয়ারার্ক থেকে ফ্লাইটের ভাড়া কি?,B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O O O O
বোস্টন এবং denver মধ্যে মহাদেশীয় বিমান সংস্থা জন্য ফ্লাইট তালিকা আমাকে দিতে,B-fromloc.city_name O B-toloc.city_name O B-airline_name O O O O O O O
আমি কি দীর্ঘ সৈকত বিমানবন্দর থেকে ডাউনটাউন পর্যন্ত স্থল পরিবহন দেখতে পারি,O O B-fromloc.city_name I-fromloc.city_name O O O O O O O O
আমি আটলান্টা থেকে পিটসবার্গে একটি ফ্লাইট চাই,O B-fromloc.city_name O B-toloc.city_name O O O
আমাদের 201,O B-flight_number
পিটসবার্গ থেকে ওকল্যান্ড বিমানবন্দর থেকে কি ফ্লাইট পাওয়া যায়,B-fromloc.city_name O B-toloc.airport_name I-toloc.airport_name O O O O O
ড্যানভার থেকে সান ফ্রান্সিস্কো থেকে বিকালে ফ্লাইট,B-fromloc.city_name O O I-toloc.city_name O O O
আমাকে Charlotte থেকে Cleveland সব ফ্লাইট দেখান,O B-fromloc.city_name O B-toloc.city_name O O O
আমাকে সকালের দিকে আটলান্টা ফ্লাইট দেখান,O B-depart_time.period_of_day O B-toloc.city_name O O
একই স্থানে ওকল্যান্ড জমি সব ফ্লাইট না,O O B-toloc.city_name O O O O
আমাকে সেন্ট থেকে ফ্লাইট দেখান। দুপুরের আগে পৌঁছে toronto যে Petersburg,O B-fromloc.city_name O O O B-arrive_time.time B-arrive_time.time_relative O B-toloc.city_name O I-fromloc.city_name
বার্টিমোর থেকে সান ফ্রান্সিস্কো পর্যন্ত প্রথম শ্রেণীর টিকেট কত,O O O I-toloc.city_name O O I-class_type O O
আমাকে দীর্ঘ সৈকত থেকে Memphis সব ফ্লাইট দয়া করে,O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O O
আমি ড্যানভার থেকে ডালাস থেকে nonstop উড়ে যেতে চান,O B-fromloc.city_name O B-toloc.city_name O B-flight_stop O O O
জুলাই প্রথম জুলাই প্রথম ডালাস জুলাই প্রথম বোস্টন ছাড়ার প্রথমতম ফ্লাইট কি,B-depart_date.month_name O O O B-toloc.city_name O O B-fromloc.city_name O O O O
আগামীকাল সন্ধ্যায় আমি ন্যাশভিল থেকে হাউস্টন পর্যন্ত একটি ফ্লাইট চাই যা আগামীকালের জন্য ডিনার অন্তর্ভুক্ত করে,B-depart_date.today_relative B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O O O O O O O B-meal_description O O
সন্ধ্যা 5 টা পরে ডেনভার থেকে সান ডিয়েগো ফ্লাইট আমাকে দেখান,O B-depart_time.time O O B-fromloc.city_name O O I-toloc.city_name O O O
সান ফ্রান্সিস্কো থেকে ইন্ডিয়ানাপলিসের মাধ্যমে ওয়াশিংটনে যা ফ্লাইট চলে,O I-fromloc.city_name O B-stoploc.city_name O O O O O
